,latitude,longitude,Au,Mid_Depth,DepthFrom,DepthTo,MagSus,MassInAir,MassInWater,SGFinal
196,-29.71068333381621,135.4975661228381,0.001,93.66666666666667,93.0,95.0,60.779836565801816,6880.582709150531,4356.876144421662,2.804584552162865
197,-29.666532885818768,135.3960776504867,0.013854838709677393,286.99858870967745,286.3,287.0,31.54268087226228,6792.551809499382,4255.09277226238,2.821535801311769
198,-29.69431307526029,135.45727607570063,0.003739534883720933,193.62558139534883,190.0,195.6,47.16062651068205,6830.41271796454,4300.987707160883,2.815295889809348
199,-29.702426383236666,135.47271560543598,0.0026000000000000003,136.0,135.0,146.0,62.62454314941715,6881.770062686341,4359.942261347269,2.8105591154704914
200,-29.70075681174837,135.47270778761316,0.002142857142857143,103.78571428571429,102.0,104.0,61.22651454200968,6882.92494027736,4356.973647467921,2.80565368580421
201,-29.69983951974566,135.47683835898172,0.00028571428571428574,139.78571428571428,132.0,140.0,57.59505687928686,6853.052080284619,4326.198577196932,2.8122357205987742
202,-29.701644461044367,135.47684688424462,0.0006000000000000001,141.0,131.0,146.0,62.84689636424264,6861.390617022949,4337.257019113407,2.814643170615499
203,-29.701673975632524,135.46857713944277,0.0004,93.9,88.0,94.0,65.94429791850962,6889.53971687243,4363.790558923769,2.806816268672282
204,-29.6989665602747,135.46856457358913,0.0006000000000000001,89.9,89.0,98.0,71.1642251414869,6912.439614629271,4391.358820414718,2.8057420370310364
205,-29.698251879623648,135.46649385508977,0.0,111.94444444444444,111.0,116.0,63.1706014627689,6889.126136233554,4364.6603297903075,2.8068338453387534
206,-29.666546431567536,135.62651981261124,0.0008196721311475413,221.5032786885246,217.1,232.8,45.66141305370729,6756.577680409799,4245.086670079183,2.82291937791192
207,-29.66442997538157,135.63508342190931,0.002514285714285715,110.72000000000001,101.0,113.7,64.49504291928861,6810.1821915425535,4299.67881842594,2.8135556023952675
208,-29.65288235115968,135.61506970324447,0.006895833333333338,132.01041666666666,131.2,132.8,55.08575666034449,6804.895526176893,4291.009067889081,2.8101918447449554
209,-29.64604516128531,135.61037894080886,0.0018823529411764715,145.75294117647059,142.2,146.6,55.371470726086045,6797.095602328271,4282.783686324323,2.8129437481202073
210,-29.628140339696817,135.59839179327076,0.0020540540540540547,74.4972972972973,73.5,74.5,71.11281099395273,6854.036607664049,4342.294919397782,2.804801812169972
211,-29.62365352773953,135.59268417862802,0.001888888888888889,85.70555555555556,84.3,91.2,75.01189411158884,6861.0458259400875,4351.842726587656,2.807351428477585
212,-29.63265358264121,135.59821186520855,0.00626732673267327,175.50544554455445,173.7,177.5,51.779692041815,6786.407777233526,4271.311063138999,2.815067503195662
213,-29.635179543493727,135.59843340149263,0.0057962962962963,180.01064814814816,179.9,183.0,50.2374373545299,6785.831051468253,4270.895758694609,2.8148036337135327
214,-29.650739368180922,135.6100973019997,0.0012222222222222226,244.88888888888889,243.9,245.1,31.820500860949323,6726.7776833846,4207.432436450832,2.8206146170260866
215,-29.654687263603613,135.61508067891958,0.003666666666666669,153.01590909090908,150.0,153.4,51.52035728010742,6788.077921058735,4273.037023968849,2.81319255024142
216,-29.57008537099148,135.60188965773264,0.0055,60.25,60.0,63.0,3.5999999999999996,6922.468338595863,4383.359585972128,2.79066347546883
217,-29.570803835475804,135.60266820990094,0.00175,62.0,60.0,67.0,1.595,6927.691322212613,4387.970720583789,2.791493764990663
218,-29.570803835475804,135.60266820990094,0.004,63.0,62.0,68.0,1.7399999999999998,6926.82696604366,4387.44183081265,2.7912318992475327
219,-29.504409631953894,135.55435138208813,0.0018333333333333335,36.0,28.0,48.0,17.13083333333333,6994.447339263021,4455.442428559189,2.791890681350688
220,-29.50440230961082,135.55610526357552,0.0017692307692307697,33.0,30.0,44.0,103.42461538461538,6941.936013939518,4439.432525705059,2.804036925870836
221,-29.504397991546565,135.55713695826486,0.0006923076923076924,35.0,28.0,48.0,1.2269230769230768,7006.30441653512,4461.3637568329505,2.7887839388724185
222,-29.46832847086887,135.54972019576726,0.0002,38.0,30.0,48.0,1.3329999999999997,7006.322809040717,4459.801173999327,2.788647791762584
223,-29.468323353344736,135.55095779226136,0.0005384615384615384,39.0,38.0,42.0,245.66,6839.728076107025,4394.205850530045,2.8268106421334775
224,-29.46831779637485,135.55229852143523,0.0005454545454545455,35.0,34.0,36.0,1.6588888888888889,6983.820129165018,4437.114776225277,2.7846730233327226
225,-29.38992295137277,135.52147292814828,0.0024000000000000002,42.0,42.0,44.0,3.8330000000000006,7009.921194774797,4461.527926508525,2.7837805815498355
226,-29.38991891620709,135.52250347153247,0.002454545454545455,44.95454545454545,44.0,55.0,1.458181818181818,7029.969048647243,4482.32050846325,2.7848684802396053
227,-29.389914873075647,135.52353401470623,0.00075,42.0,38.0,44.0,1.5187499999999998,7009.954361940556,4459.938818109373,2.7851008399940604
228,-29.3905182968906,135.55290830940055,0.0013333333333333333,40.833333333333336,40.0,43.0,7.649999999999999,6993.563438948808,4449.481312508018,2.785318376441084
229,-29.38889379307921,135.55289952455385,0.0026000000000000003,45.0,44.0,46.0,1.814,6990.795326918094,4444.193628171768,2.7848071121779574
230,-29.38799129078955,135.55289464439517,0.0016666666666666666,48.94444444444444,44.0,57.0,1.2833333333333334,7006.665189777435,4460.658104276878,2.7874634682038444
231,-29.346885351826558,135.44296348662226,0.001,42.0,42.0,50.0,1.2725,7074.288743873116,4518.53802993347,2.7815449848708633
232,-29.34688876759305,135.44193336442396,0.00016666666666666666,39.916666666666664,35.0,40.0,10.996666666666664,7048.881914968748,4494.240121289147,2.784282976877667
233,-29.346892175407344,135.44090324204797,0.00036363636363636367,43.0,42.0,54.0,11.747272727272728,7076.150620546738,4524.992381198534,2.784085361495642
234,-29.32650434038053,135.308983656821,0.0,38.0,34.0,46.0,1.4149999999999998,7146.292388463553,4576.98176445223,2.7795733952476556
235,-29.327406880005523,135.3089863772805,0.0008888888888888889,37.0,32.0,43.0,15.892222222222223,7132.719375438337,4568.724458733452,2.78216747518428
236,-29.32830941950818,135.30898909786416,0.0003333333333333333,35.0,30.0,44.0,4.677777777777779,7149.0127933805925,4580.9445263303205,2.7802752995228683
237,-29.31671228770286,135.40941495361002,0.0005,58.0,58.0,60.0,2.335,7066.65430905197,4507.411266854006,2.782094526627744
238,-29.3181160960182,135.40782429050742,0.0,58.833333333333336,57.0,61.0,0.9433333333333334,7067.583669135507,4507.303843225538,2.7827321085217216
239,-29.36996268665437,135.60998204502906,0.001,54.0,54.0,58.0,2.3575,6967.24942959745,4427.28183467616,2.786820646276573
240,-29.36860894306789,135.60997397538495,0.0003333333333333333,54.0,52.0,60.0,1.7449999999999999,6973.084082988982,4432.852581142159,2.787703280181064
241,-29.36743569840219,135.6099669821401,0.00075,49.875,48.0,50.0,1.6099999999999999,6960.98284555287,4419.304331172796,2.786576992188545
242,-29.415779759131645,135.5968548616924,0.001,43.525,32.0,44.0,15.67,6954.572936662218,4415.53799125976,2.7926642225321188
243,-29.415775368839586,135.59783411302018,0.0,28.9,26.0,33.0,1.298,6985.379538841982,4442.484810537479,2.7850707803689305
244,-29.41576958117556,135.59912260127803,0.0006666666666666666,24.833333333333332,24.0,27.0,1.4333333333333333,6982.997632493982,4440.145648679223,2.7835704343912058
245,-29.45265852775044,135.60439202707877,0.0005714285714285715,41.0,36.0,46.0,1.3557142857142856,6967.175927177101,4425.366889971796,2.7882800838640547
246,-29.451932792022728,135.6052126720025,0.0004,34.9,32.0,39.0,2.366,6969.108062746211,4427.790484277275,2.786720744210859
247,-29.451207051325067,135.60603330524782,0.0,38.92857142857143,33.0,42.0,1.2128571428571429,6963.182092039086,4420.764026125247,2.78822496128025
248,-29.586320589387608,135.62545573122816,0.0020615384615384623,173.93800000000002,166.0,174.6,89.46100694444442,6791.6740152673665,4278.993226270855,2.793780487804877
249,-29.223883508609948,135.49775721882338,0.00014285714285714287,49.0,20.0,98.0,206.33291558536803,7056.459184129759,4590.754898569534,2.832083592962096
250,-29.34332519956029,135.4360052080133,0.0007500000000000001,59.99166666666667,40.0,64.0,142.3708684582689,6969.802493951811,4466.153507347797,2.815536864500771
251,-29.60773089569196,135.71084197493056,0.0014096385542168677,289.98192771084337,278.2,296.3,36.32627986875377,6662.0409808859695,4154.507335527702,2.833690414508119
252,-29.300387939525237,135.5470674563613,3.3333333333333335e-05,30.0,16.0,38.0,149.02811987918358,6956.426167775149,4466.447093064144,2.8123691731818647
253,-29.71232606408825,135.4652355835303,0.0014414414414414415,188.99774774774775,156.8,190.1,5.0,6847.023268803616,4294.632092233671,2.8198416068964214
254,-29.704512921767698,135.5272253325571,0.0019175257731958771,170.99690721649486,144.7,267.0,1.128453608247422,6723.490776666058,4342.765955672154,3.1575773195876295
255,-29.719291097877306,135.58623536430719,0.020132743362831843,407.68893805309733,369.9,415.3,0.5967857142857145,6280.784536082473,4311.601030927835,2.8262268041237113
256,-29.72041916287168,135.58624192003293,0.0545864661654135,338.1827067669173,319.1,340.45,1.2663498098859316,6396.973076923077,4373.844230769229,2.80623076923077
257,-29.71752673463336,135.58725899968675,0.004414414414414415,240.84324324324325,239.2,241.4,12.036342592592591,6401.548837209301,4391.80465116279,2.8286744186046517
258,-29.729179736748748,135.66684173453717,0.01869369369369368,308.08207207207204,274.95,328.1,10.238310502283102,6258.545581395346,4288.515348837208,2.8657418604651164
259,-29.70718802947082,135.5571674195655,0.00301818181818182,374.68661818181835,367.59,376.46,0.7693750000000008,6413.212284069099,4394.588291746647,2.8711765834932823
260,-29.73727102581308,135.63080570606766,0.015567867036010982,438.9949030470913,437.95,439.7,39.55602493074794,6335.20511627907,4274.095038759696,2.860911627906976
261,-29.746841831806695,135.62983142757898,0.05665644171779133,400.9734049079756,396.05,409.8,23.579475308641978,6421.987873462219,4406.5868189806615,2.921609841827769
262,-29.651513308248358,135.61642521582382,0.004019943019942984,458.2393874643874,449.1,471.2,135.12859826589585,7023.099715504984,5017.41180654338,3.213137980085351
263,-29.65032856376645,135.61889767070707,0.002505691056910555,506.29754471544726,501.6,509.9,146.12994727592258,7066.674912280705,5053.598596491225,3.220764912280703
264,-29.71470417172932,135.5510574393144,0.004301994301994304,437.7869230769231,431.47,440.17,3.293411078717203,6192.568571428572,4166.655488721807,2.7512210526315766
265,-29.71741154582909,135.55107222680132,0.0021551724137931034,240.9196551724138,166.0,320.9,3.6713274336283184,6319.227860696513,4255.097512437809,2.764582089552238
266,-29.714770493015394,135.5459401774827,0.0057831325301204856,463.44222891566267,460.32,475.2,24.74171779141106,6214.335603715176,4200.811145510842,2.783495356037153
267,-29.71743295962005,135.54590289011162,0.009473684210526316,154.1955263157895,141.0,177.35,0.3091428571428571,5037.647169811322,3350.818867924528,2.6932641509433966
268,-29.715209812223172,135.53782668665332,0.0038187702265372186,396.1122653721683,392.95,401.0,2.6105050505050484,6146.7457746479,4155.979049295775,2.8262200704225378
269,-29.71569499859888,135.52940319810835,0.01762790697674417,336.82037209302325,315.7,341.55,1.391159420289855,6078.555172413795,4098.26650246305,2.7682192118226587
270,-29.722826290684672,135.5511018078292,0.006283524904214563,361.4635632183908,328.3,382.0,0.7320542635658921,6048.927647058824,4024.1350980392153,2.6833411764705866
271,-29.728431884548034,135.61108982742124,0.007186379928315395,290.1820788530465,289.7,291.0,0.5877642276422764,6248.122691292873,3920.2477572559383,2.933245382585754
272,-29.57456263146349,135.50177037296356,0.00014414414414414418,226.12342342342342,211.0,271.6,1.4072000000000002,7088.676016042776,4496.263101604276,2.9642941176470585
273,-29.57505112777868,135.51560748571856,0.00014942528735632186,185.04617816091957,152.6,187.8,4.785743243243247,7663.255056179775,4979.200749063669,3.013194756554306
274,-29.57597321611641,135.48649707844532,0.0006147540983606559,245.64262295081963,239.6,251.0,0.9721076233183863,7012.875062972296,4440.227959697736,2.9553551637279587
275,-29.70211767341157,135.63914045477657,0.003441176470588237,303.80716911764705,283.8,311.05,11.51282786885246,6729.828723404254,4148.596595744684,2.769766454352439
276,-29.548404633792877,135.43351773727682,0.00022897196261682248,218.75607476635514,208.9,273.2,5.967437185929646,7144.758854166656,4502.614322916673,2.9042265624999977
277,-29.718524364014268,135.66597059224222,0.0014427860696517418,236.34751243781093,199.5,276.2,0.8698709677419354,6484.596688741721,4003.2231788079457,2.7370794701986774
278,-29.72588176916821,135.66524011988471,0.0035552884615384544,444.47980769230765,202.0,507.0,8.071409214092139,6361.581626928468,3960.2326788218884,2.85299298737728
279,-29.736066676766878,135.6555943852261,0.0009059233449477358,309.96637630662025,303.4,318.5,1.1907905138339916,6728.071404958678,4160.488636363638,2.8184256198347097
280,-29.73604728683943,135.61628549518142,0.0049936708860759405,338.21471518987323,331.7,348.3,10.883096085409253,6878.249817518254,4279.17189781022,2.871485401459851
281,-29.76549201873991,135.63251476665744,0.02197512437810941,283.6988805970152,282.9,287.2,62.169271137026215,6940.600696378838,4443.315041782728,2.9575153203342657
282,-29.777572493609114,135.56976384300114,0.0026303724928366783,358.2970773638968,338.7,363.9,3.8230163934426242,7180.166666666667,4363.644444444445,2.7789999999999995
283,-29.7306122463374,135.64241705875077,0.003130681818181817,293.5617897727272,274.5,318.0,1.1047133757961787,5756.721305841927,3615.1934707903783,2.8932439862542925
284,-29.74770961743934,135.6370762041259,0.01858718861209963,239.61295373665476,233.5,242.6,6.742195121951222,7015.792237442922,4233.421004566206,2.7589178082191768
285,-29.74420185655395,135.6281765632633,0.0291270358306189,328.80195439739407,317.0,334.0,19.649033457249075,7139.377009523816,4415.991904761907,2.890304761904761
286,-29.64373440655446,135.61399944212314,0.0006666666666666671,54.0,39.0,57.0,84.03049587139685,6859.636159625814,4351.461287930651,2.8110298057394294
287,-29.615476126504483,135.58269003506732,0.00013812154696132603,207.24447513812146,136.5,251.9,14.402740740740743,7256.694105691056,4679.483333333332,3.0247357723577246
288,-29.613501244199647,135.57195794592803,0.0006043956043956048,117.33846153846153,116.3,213.6,20.62846153846154,6442.462244897962,3958.680612244899,2.789704081632652
289,-29.62029203267649,135.5710150386935,0.0008802395209580844,281.119760479042,262.0,285.4,14.695495867768596,6685.535294117641,4104.228194726169,2.7262941176470594
290,-29.649107206416925,135.3275226577673,0.00115909090909091,163.0530303030303,160.8,164.5,14.149651162790702,8050.2709090909075,5223.581707317073,2.923824242424244
291,-29.70291878645023,135.52297545120862,0.0017882037533512075,382.2888739946381,376.3,382.3,30.036224188790555,8209.616431924886,4437.5150234741795,3.033934272300469
292,-29.705527217157346,135.52318916576994,0.0022193548387096787,201.80129032258063,170.3,226.5,4.684049586776859,7807.449090909092,4356.021818181818,3.0145636363636372
293,-29.703697666249727,135.5278027355617,0.0020347826086956535,364.62836956521744,347.6,389.4,4.268099999999999,8018.673737373738,4909.753535353535,2.951888888888888
294,-29.7056532591292,135.4618208376221,0.0013221288515406172,316.4677871148459,308.7,319.2,1.6049689440993784,6686.371764705885,3084.7135294117656,2.812617647058822
295,-29.703316584845986,135.4529700453294,0.001750000000000001,331.063474025974,299.5,335.8,1.1701119402985074,7597.114685314691,3844.8090909090906,2.799335664335664
296,-29.698358676917817,135.45857577506686,0.0009509803921568632,326.0982026143792,310.0,379.1,1.9875486381322953,7251.487022900764,3842.041221374047,2.8207633587786254
297,-29.711902111233105,135.45968771255738,0.0012500000000000007,332.3671296296297,328.2,364.5,4.393564013840829,7759.126811594203,4006.3376811594194,2.9575289855072446
298,-29.714266809210947,135.4597017007255,0.004539007092198579,306.9986879432626,302.3,307.0,5.880450819672132,7914.776129032255,3996.4122580645176,2.7855096774193533
299,-29.700051318531198,135.46399718803994,0.0022148760330578526,270.46838842975205,253.1,274.6,1.7645320197044336,7591.067021276597,3909.239361702129,2.811021276595744
300,-29.773485517400626,135.934131420225,0.0002741935483870968,93.0,66.0,105.0,0.513984375,6718.187658892595,4207.523648252274,2.81642109473008
301,-29.74290885304212,135.90612114880656,0.00372961956521736,526.4183423913043,523.8,533.3,2.3958656716417943,4739.235648148147,2600.2138888888894,2.8825740740740717
302,-29.70908146546967,135.49002826492963,0.005805860805860795,206.2025641025641,198.9,217.9,56.1351914893617,8199.948117154807,4064.44142259414,2.9972384937238505
303,-29.71313335355129,135.49008001117136,0.0028275862068965533,339.8804075235108,327.0,362.4,5.976619217081848,7885.474814814817,4069.3423703703684,2.865977777777777
304,-29.715981230420066,135.4903942379652,0.002912479740680709,615.7889789303078,614.0,624.2,2.9913573883161497,7073.835603715169,3976.530650154798,2.7743126934984517
305,-29.708820082426595,135.4931320772165,0.0054726775956284055,384.11448087431717,348.5,420.8,71.7246483180428,8022.07272727273,4712.55471590909,2.991414772727275
306,-29.70805486637413,135.4877071866796,0.0013472668810289396,338.2212218649517,305.8,349.0,26.855687732342016,7478.4732876712305,4156.736301369863,2.892520547945206
307,-29.711243139688435,135.49004537814957,0.005625298329355599,443.7813842482102,397.7,461.5,10.39608355091385,7841.990454545457,4304.244090909092,2.799550000000003
308,-29.70638691713561,135.8482118019892,0.014654121863799283,506.58059139784933,467.7,552.5,83.89834763948501,5299.521111111109,3226.396296296295,3.0371592592592576
309,-29.70322921390377,135.84821617415972,0.000847352024922119,547.4246105919007,522.7,549.6,0.588872180451128,2404.8485714285694,1271.0834285714286,2.735651428571428
310,-29.70790707598451,135.85087348262505,0.009890873015872988,424.65654761904767,411.3,432.1,7.741780821917806,5446.9754098360645,2949.708743169398,2.9098032786885253
311,-29.705270453969355,135.8440656281487,0.017613356766256562,539.2920035149388,525.4,546.8,24.86359649122808,5832.428078817735,3264.1162561576384,2.925192118226601
312,-29.705004369860788,135.85058861507116,0.001608801955990221,431.51845965770167,430.6,445.4,7.10570934256055,4981.349166666667,2649.1066666666666,2.7481500000000003
313,-29.744442439207763,135.64263504330071,0.004309764309764304,327.6269360269359,315.3,330.7,6.195697674418604,6842.630769230769,3566.188111888111,2.7869580419580404
314,-29.773862725283827,136.04163468278102,0.00036280487804878054,559.9206097560975,557.8,561.4,43.63560747663554,8072.519093078759,5384.088711217191,2.994770883054893
315,-29.782605790293,136.04844791292783,0.00038717948717948737,465.0180512820513,459.3,473.0,10.835156794425096,8562.515400372436,5360.975650557616,3.006055762081786
316,-29.740640862136267,135.62884119001666,0.03390310077519381,268.63825581395355,254.5,274.6,11.891333333333336,7079.42054761905,4235.5035714285705,2.891678571428575
317,-29.739869849035987,135.6260043775624,0.016659420289855044,417.68775362318866,362.5,426.0,2.8789572192513364,7994.723333333332,4198.7884057971005,2.9339101449275375
318,-29.743860275663014,135.63135226538137,0.019990220048899734,415.84136919315415,379.0,417.9,10.753510638297874,7777.663211678836,3714.7782481751806,2.871573722627738
319,-29.740048162021715,135.63296701251855,0.049275590551181116,271.96771653543294,263.65,278.4,9.316108597285062,7898.968856447693,3897.617518248171,2.8792189781021875
320,-29.740048162021715,135.63296701251855,0.03799689440993785,434.69465838509313,415.9,444.5,7.454503105590062,7815.304405940589,3951.408910891091,2.9350660066006578
321,-29.74029939077581,135.63555630268723,0.03515949367088607,405.34227848101284,390.0,418.0,20.69887052341598,7691.321428571437,3933.3099702380955,2.894540178571429
322,-29.745545650215174,135.6342308082582,0.016297229219143568,410.85642317380353,403.4,413.4,5.647765363128489,7647.629406392692,3872.5703196347013,2.8809726027397238
323,-29.744316622160106,135.6375592362488,0.03681930184804929,498.539158110883,483.2,545.1,3.5201995565410193,7567.150643776825,3987.5339055794,2.8173562231759655
324,-29.762037056138936,135.63631038018764,0.01693800539083558,449.6509433962264,440.7,461.0,4.160384068278808,6951.00807212205,4504.343213296398,2.711558171745154
325,-29.713820556101805,135.52329344947327,0.003180645161290324,349.03935483870964,345.7,349.7,9.089804687500001,7286.74166666667,4055.769444444444,2.7356041666666675
326,-29.716646924100623,135.5215856666362,0.002210256410256411,318.0764102564103,312.1,332.1,0.8464102564102564,7145.141666666664,3354.8468749999997,2.7394374999999997
327,-29.53770948198409,135.37690409024898,0.0016746031746031754,169.61992063492065,146.4,171.7,92.8831034482758,8293.445175438595,5357.502631578941,2.8888815789473674
328,-29.779382940147773,135.92485669150767,0.00011640211640211644,261.6780423280423,159.0,294.5,1.01875,6022.350267379679,3417.0069518716555,3.080090909090907
329,-29.779916271804773,135.9228554113945,0.0006404494382022472,553.9599719101122,505.3,672.0,1.733390928725702,3374.4261235955055,1894.6845505617976,3.348640449438201
330,-29.731459249212346,135.63808476899894,0.002466135458167332,405.292828685259,399.5,408.6,2.795160000000001,7184.924516129033,3507.569032258065,2.839812903225807
331,-29.733975625416107,135.63704978792478,0.0006390728476821195,318.8668874172186,317.1,321.0,15.525303030303029,6648.207333333332,3701.858666666667,2.8262333333333327
332,-29.736423942425137,135.6359894573441,0.012715762273901796,408.0984496124032,392.5,444.5,83.67612535612534,7698.320903954803,4132.949717514125,2.9234180790960447
333,-29.731734363605355,135.6230704982677,0.0021277372262773733,317.0591240875913,308.5,341.0,1.5950000000000006,7092.202064220188,3440.7292906178495,2.782091533180777
334,-29.74911362763282,135.6269857222192,0.026287461773700317,410.3684097859326,404.7,421.4,5.24418831168831,7338.719944979375,4987.025309491061,2.7699160935350746
335,-29.65177840759845,135.61571342900905,0.0011265597147950097,356.20460784313724,355.1,388.3,166.56691382765527,7697.000398406375,4989.414541832666,3.046655378486053
336,-29.638655026116552,135.60838814897122,0.0019364485981308386,557.2734579439252,556.5,558.2,32.17868644067798,8044.030479452052,3992.579794520546,2.810284246575342
337,-29.64242697465003,135.61577352253963,0.0027202797202797208,194.92237762237764,156.0,195.0,0.3404225352112676,6035.132142857142,2868.667857142857,2.700785714285715
338,-29.63713966106023,135.61017657112586,0.00907552083333331,428.0195312499998,388.5,450.0,23.88541806020068,7410.573469387754,3940.370068027212,2.8740272108843525
339,-29.634817391724358,135.60207913463978,0.001087671232876713,370.1560273972603,351.0,381.0,41.01425149700602,7348.407619047614,3972.139523809521,2.80208095238095
340,-29.70671673019918,135.38459288430806,0.003315693430656927,409.2233576642334,408.5,423.8,4.906526946107785,6517.077019748654,4294.8375899280545,2.7130000000000005
341,-29.70808747987492,135.3845643331356,0.0027092731829573943,333.18847117794473,331.0,341.6,13.590619195046433,6822.748615384617,4411.751692307687,2.740858461538461
342,-29.592083738711754,135.52094326319937,0.0005142857142857145,172.63942857142857,120.8,278.0,3.7753773584905677,8273.993229166668,5411.851041666666,3.001369791666667
343,-29.69178968611557,135.48299051069398,2.3255813953488374e-05,214.94215116279076,189.0,234.5,111.26993333333334,7784.857321428567,5062.445821428571,2.942575
344,-29.690536035907563,135.39648326166756,0.0019974554707379148,320.2673027989821,320.0,345.9,11.92841498559078,6099.461797752809,3606.1348314606735,2.9989213483146067
345,-29.68821008992877,135.39666926528207,0.00815909090909089,310.8585227272728,308.6,311.9,25.08421052631577,6595.340983606556,3898.068852459017,2.9801803278688532
346,-29.686705029698373,135.4020259477968,0.004002421307506041,383.61924939467303,362.8,392.2,17.539073569482277,6940.8275862069,4138.334482758621,3.008821839080461
347,-29.68710458102782,135.3799456907221,0.013141955835962138,294.2279179810725,292.2,299.3,28.132365591397843,7699.191608391611,5212.38881118881,3.0041468531468523
348,-29.58431087674119,135.6020780984112,0.0010025974025974034,345.0612987012985,341.4,354.0,8.212493506493509,5827.663684210528,3207.6147368421043,2.6536578947368423
349,-29.577504860979662,135.57076273276596,0.00044367816091954036,328.44000000000005,322.2,338.1,13.813950000000004,6526.260962566844,3816.0352941176484,2.7532352941176486
350,-29.581863982545013,135.56963077001421,0.0013704545454545464,327.2485227272725,322.9,328.8,7.504189526184538,6280.287046632125,3520.52694300518,2.6863108808290144
351,-29.5870366555702,135.63808942942836,0.0006585956416464894,395.09636803874076,383.4,401.4,86.1403234501347,7410.695220588238,4045.5055147058815,2.794639705882354
352,-29.373942451058394,135.53192933102721,0.007394366197183088,283.4272887323945,279.4,301.5,5.889182879377426,7538.189261744968,4930.65234899329,2.717979865771813
353,-29.37966286965075,135.5336091417092,0.0009163179916317995,255.6679916317992,233.0,264.3,0.1665625,7584.315789473683,4914.07067669173,2.6580526315789474
354,-29.71472092619243,135.46917439966558,0.01351437699680511,335.93051118210866,326.1,349.5,15.66174904942966,8121.083098591542,5400.918309859154,2.8571056338028176
355,-29.705817033082905,135.4372614731563,0.0006889952153110051,210.3150717703349,164.8,252.4,59.37538011695908,7708.893939393941,5263.665151515152,3.08151515151515
356,-29.70157778357435,135.44858848473416,0.0009905660377358496,336.9638364779874,334.8,346.6,5.998214285714284,8017.418666666667,5297.252666666667,2.803513333333334
357,-29.701710962989694,135.42219667469507,0.0010171821305841931,319.638762886598,313.0,326.2,1.9662139917695478,8138.538260869565,5410.666086956521,2.852321739130436
358,-29.70438450111666,135.42220382489072,0.004372670807453415,354.63844720496894,348.0,360.2,4.357408759124084,7783.185156249999,5088.153906249999,2.7324453125000003
359,-29.718807752337014,135.4252229073864,0.0005180327868852463,344.7052459016394,297.0,394.5,0.09524528301886781,7894.449074074074,5096.411111111112,2.639249999999999
360,-29.706997340548874,135.42221262465048,0.0007129032258064521,335.1503225806451,257.0,337.7,0.8662313432835822,7738.402173913042,5042.110144927536,2.7062246376811605
361,-29.707218238646185,135.48989986719434,0.004720316622691282,408.8559366754616,395.0,421.1,59.601394658753705,7611.093157894741,4157.630000000002,2.890421052631576
362,-29.718702715598575,135.4916248010494,0.0012562500000000004,348.038125,319.5,371.4,0.9062500000000001,6983.785380116957,4024.588888888886,2.745
363,-29.709244100022122,135.48898629004222,0.003919881305637972,339.19451038575687,333.3,357.7,4.572525252525255,7625.614465408803,3780.7377358490576,2.765106918238996
364,-29.711476906939826,135.48227573469168,0.0005506329113924055,340.62700421940934,334.6,349.7,5.428223234624146,5920.296685082874,3560.646408839779,2.978359116022102
365,-29.715781614111357,135.48813883304442,0.00610261569416497,428.8077867203218,428.4,434.3,1.2238802660753891,7171.110945273631,4704.760845771145,2.772751243781095
366,-29.72579444063097,135.47930409236454,0.000218045112781955,410.77017543859654,389.8,466.5,0.7135446685878969,7021.810828025478,4512.849681528661,2.5792547770700636
367,-29.71568548689762,135.49566589616626,0.0001541353383458647,305.2458646616541,267.8,345.05,4.24986175115207,7749.696116504857,5072.331067961164,2.729310679611651
368,-29.714518172451683,135.48490179611647,0.012170868347338923,374.9806722689075,370.7,375.0,3.7525867507886432,7809.344186046516,5160.342441860467,2.7997965116279064
369,-29.71640087415668,135.4849007330617,0.00631152647975077,331.22476635514016,328.4,356.3,1.466868327402135,7816.578676470588,5113.9338235294135,2.7381250000000006
370,-29.71589706602132,135.48177230189864,0.0029085714285714266,374.83200000000005,371.1,395.2,6.6709294871794915,7997.916083916086,5287.109790209788,2.810076923076923
371,-29.711757340838776,135.49700672639716,0.003948509485094845,392.26734417344164,389.9,395.7,1.7453495440729485,7761.702976190478,5082.629166666667,2.7438214285714295
372,-29.71923753710401,135.4949575405914,0.0007586206896551727,315.58827586206894,295.9,352.0,0.67016,7579.58205128205,4931.72222222222,2.6798290598290606
373,-29.713337826575284,135.50263890843323,0.012127659574468066,331.6743161094226,328.7,333.1,1.9473895582329335,7859.514583333327,5151.343055555555,2.750770833333335
374,-29.706319186196154,135.8392102197935,0.010874092009685208,403.95072639225185,402.8,408.5,5.2429032258064545,4899.56884057971,2810.6202898550728,2.872289855072463
375,-29.71764907795184,135.85706232975085,0.0004622030237580996,312.2109071274298,275.4,367.4,0.08938242280285055,3941.540735294118,2465.304411764707,2.795544117647059
376,-29.70391678417296,135.84574784986367,0.0015294117647058829,441.9488235294119,436.6,448.5,4.299363057324838,5934.527737226278,2963.437226277373,2.6687810218978103
377,-29.70778248183995,135.852902318498,0.00757611940298505,310.63850746268656,307.3,318.1,50.33921052631577,6098.251851851854,3918.9671111111124,2.935755555555555
378,-29.705888194658012,135.85288124505354,0.005597785977859771,328.34114391143913,312.8,353.8,11.787953216374271,7354.406976744186,4893.547674418605,2.8551860465116277
