,latitude,longitude,Cu,Mid_Depth,DepthFrom,DepthTo,MagSus,MassInAir,MassInWater,SGFinal
195,-29.686476103000878,135.45300291148408,23.0,75.25,39.0,76.0,9.308136555118836,6993.415263092727,4413.071955347128,2.8211666079651385
196,-29.68755553563907,135.4540413448048,38.666666666666664,79.0,79.0,84.0,-7.208770161385473,6907.866750840505,4371.521562692804,2.808653704807247
197,-29.686653060201287,135.4540372882559,23.0,57.5,40.0,58.0,-3.8720758753697737,6936.864962543994,4384.310201105021,2.8131895026013893
198,-29.68332800144348,135.44988814684487,21.0,101.0,88.0,102.0,-1.6224255973393156,6971.2497631589795,4397.857888605482,2.81103522502912
199,-29.68334371138725,135.44523724284127,21.5,65.5,33.0,66.0,8.717705459152057,6992.958000030929,4420.167747967127,2.8193841308056147
200,-29.68144850932536,135.44522889090277,12.0,81.25,37.0,82.0,18.39186010135745,7040.405307342087,4445.250205870943,2.8239218885838895
201,-29.69173291611257,135.44641122203788,22.5,78.25,42.0,80.0,7.521302919718437,7007.126049648279,4420.928063447922,2.82084691951091
202,-29.693265730782212,135.44683145823709,7.666666666666667,78.66666666666667,77.0,79.0,-18.088842803063017,6942.490138530964,4379.487761662822,2.804132230029057
203,-29.687353643062266,135.46024197789552,20.5,72.75,46.0,73.0,1.3727447260134795,6959.838279241609,4389.986673987449,2.8169133830681305
204,-29.69280469952716,135.4497236286587,64.0,68.25,43.0,69.0,-1.5875545549315575,6929.636178567482,4374.551871274627,2.818590840532128
205,-29.69834212685664,135.46649427206094,18.5,63.25,47.0,65.0,-11.515362361406005,6919.70736592351,4362.21483612476,2.812378131596621
206,-29.69906410467597,135.4664976078987,93.33333333333333,82.0,74.0,90.0,-5.0043756576378655,6856.937935240698,4334.439603339983,2.8167618178508107
207,-29.69996657683889,135.4665017778666,23.0,67.66666666666667,66.0,72.0,-17.51362911195247,6890.89149663852,4349.190548392631,2.8075000913135435
208,-29.701771520793955,135.4665101183716,92.5,65.5,36.0,66.0,-6.086754278247099,6878.604903928099,4332.036287759838,2.8221635899291346
209,-29.70801436965735,135.48721497487284,111.66666666666667,97.16666666666667,93.0,99.0,-23.798724521144322,6795.222925508679,4266.2953319016815,2.8132098499076466
210,-29.70981930596569,135.4872236885365,739.3333333333334,84.16666666666667,83.0,86.0,-15.403073471534299,6198.190275919653,3921.7000517559063,2.854614395730727
211,-29.711624241779337,135.48723240299287,45.666666666666664,80.5,79.0,83.0,-28.972062882123282,6837.446192506468,4294.119106964237,2.8077513678962136
212,-29.713429177098288,135.48724111824214,26.0,50.25,34.0,52.0,-23.726906356703694,6862.607600628995,4313.491942006418,2.812540459039728
213,-29.71068333381621,135.4975661228381,170.0,93.66666666666667,93.0,95.0,-28.228118445204018,6711.838257383686,4211.922043067156,2.815658644834892
214,-29.666532885818768,135.3960776504867,1093.5,286.99858870967745,286.3,287.0,31.700780871047755,6191.210685187631,3925.2996733800173,2.8755476733626835
215,-29.69431307526029,135.45727607570063,793.2,193.62558139534883,190.0,195.6,4.3680422409997846,6293.7947438302945,3970.8335031287934,2.8583987798725845
216,-29.702426383236666,135.47271560543598,45.2,136.0,135.0,146.0,-7.6913693500100635,6919.210030270653,4355.9249979776,2.810861057073323
217,-29.70075681174837,135.47270778761316,131.42857142857142,103.78571428571429,102.0,104.0,-21.37428289572199,6801.214890022835,4275.223368758023,2.8127006400835297
218,-29.69983951974566,135.47683835898172,14.571428571428571,139.78571428571428,132.0,140.0,-17.901256998593453,6943.158690241318,4347.046421827385,2.807208141910383
219,-29.701644461044367,135.47684688424462,13.2,141.0,131.0,146.0,-10.072631173428817,6957.318320181577,4364.322932836592,2.8102665812070518
220,-29.701673975632524,135.46857713944277,40.93333333333333,93.9,88.0,94.0,-21.574065183045604,6892.654368591058,4331.471791504438,2.80810148029314
221,-29.6989665602747,135.46856457358913,56.4,89.9,89.0,98.0,-9.76350290425762,6878.403397747585,4344.473212234472,2.811256356992204
222,-29.698251879623648,135.46649385508977,72.11111111111111,111.94444444444444,111.0,116.0,-14.451186711241462,6878.0468220973125,4330.521070914685,2.8100853095809404
223,-29.666546431567536,135.62651981261124,133.7704918032787,221.5032786885246,217.1,232.8,20.80330922301073,6665.130232081508,4158.847529730621,2.8278039455749537
224,-29.66442997538157,135.63508342190931,153.94285714285715,110.72000000000001,101.0,113.7,7.869121618663485,6545.8419907450225,4098.914078156617,2.829047764154088
225,-29.65288235115968,135.61506970324447,1184.5729166666667,132.01041666666666,131.2,132.8,28.69929581103861,5624.778540361738,3569.5473649781125,2.89425063020606
226,-29.64604516128531,135.61037894080886,136.64705882352942,145.75294117647059,142.2,146.6,15.991338202133193,6619.832736106786,4150.797364244143,2.824407362178294
227,-29.628140339696817,135.59839179327076,160.83783783783784,74.4972972972973,73.5,74.5,24.09785336393179,6562.308466982053,4152.645862973317,2.8263867421821427
228,-29.62365352773953,135.59268417862802,97.55555555555556,85.70555555555556,84.3,91.2,35.92822476227593,6650.367015513308,4218.656017816989,2.8250255197532335
229,-29.63265358264121,135.59821186520855,1063.7524752475247,175.50544554455445,173.7,177.5,46.063619640892284,5809.281241166609,3689.236997885673,2.8877085089285996
230,-29.635179543493727,135.59843340149263,1159.7777777777778,180.01064814814816,179.9,183.0,46.79055717224401,5720.711368689052,3636.866573679261,2.893743679799811
231,-29.650739368180922,135.6100973019997,291.3611111111111,244.88888888888889,243.9,245.1,16.930058395519154,6545.157620718601,4075.951086153873,2.832048701078512
232,-29.654687263603613,135.61508067891958,950.6818181818181,153.01590909090908,150.0,153.4,24.464264999041916,5860.473208368945,3698.4725264505614,2.8786973201280395
233,-29.57008537099148,135.60188965773264,132.5,60.25,60.0,63.0,3.5999999999999996,6614.372978542,4226.737873268037,2.820727030411888
234,-29.570803835475804,135.60266820990094,143.0,62.0,60.0,67.0,1.595,6613.800206863802,4229.250667062472,2.822241572151078
235,-29.570803835475804,135.60266820990094,65.0,63.0,62.0,68.0,1.7399999999999998,6683.752602998451,4269.96186662274,2.816862889142848
236,-29.504409631953894,135.55435138208813,14.166666666666666,36.0,28.0,48.0,17.13083333333333,6854.266937397653,4453.155620053025,2.8165091855079547
237,-29.50440230961082,135.55610526357552,15.76923076923077,33.0,30.0,44.0,103.42461538461538,6807.0291595803355,4436.109343905075,2.8284847373188695
238,-29.504397991546565,135.55713695826486,23.923076923076923,35.0,28.0,48.0,1.2269230769230768,6844.446339437622,4446.684773830166,2.8146942244213315
239,-29.46832847086887,135.54972019576726,15.8,38.0,30.0,48.0,1.3329999999999997,6882.712684491678,4488.284368848763,2.8125105973355495
240,-29.468323353344736,135.55095779226136,20.384615384615383,39.0,38.0,42.0,245.66,6770.777365799193,4442.172062651807,2.8474333151087885
241,-29.46831779637485,135.55229852143523,49.27272727272727,35.0,34.0,36.0,1.6588888888888889,6809.988541219005,4428.36634077772,2.8104082062363243
242,-29.38992295137277,135.52147292814828,57.2,42.0,42.0,44.0,3.8330000000000006,6902.6601784432205,4545.300586845595,2.807675773373394
243,-29.38991891620709,135.52250347153247,31.454545454545453,44.95454545454545,44.0,55.0,1.458181818181818,6946.564940718337,4585.617357393137,2.8079023897423303
244,-29.389914873075647,135.52353401470623,32.25,42.0,38.0,44.0,1.5187499999999998,6932.170821507221,4561.023514742839,2.8071163316847594
245,-29.3905182968906,135.55290830940055,15.0,40.833333333333336,40.0,43.0,7.649999999999999,6887.837885050627,4526.14140736391,2.807433331796573
246,-29.38889379307921,135.55289952455385,41.6,45.0,44.0,46.0,1.814,6867.340383964343,4510.906843288227,2.8078981510724645
247,-29.38799129078955,135.55289464439517,40.77777777777778,48.94444444444444,44.0,57.0,1.2833333333333334,6895.797483971066,4540.783782675448,2.810690295946592
248,-29.346885351826558,135.44296348662226,34.75,42.0,42.0,50.0,1.2725,7093.6336623431125,4724.775084881781,2.802398817527993
249,-29.34688876759305,135.44193336442396,118.16666666666667,39.916666666666664,35.0,40.0,10.996666666666664,7009.2915393848525,4661.181379998168,2.8090275956918394
250,-29.346892175407344,135.44090324204797,31.545454545454547,43.0,42.0,54.0,11.747272727272728,7106.218036881408,4739.96504004579,2.804787335924466
251,-29.32650434038053,135.308983656821,69.625,38.0,34.0,46.0,1.4149999999999998,7306.826128246641,4911.005463277426,2.799020876180587
252,-29.327406880005523,135.3089863772805,137.66666666666666,37.0,32.0,43.0,15.892222222222223,7236.8347513926055,4867.623849265852,2.805600186227529
253,-29.32830941950818,135.30898909786416,66.22222222222223,35.0,30.0,44.0,4.677777777777779,7310.041778718092,4914.883173675982,2.7999826026597017
254,-29.31671228770286,135.40941495361002,37.0,58.0,58.0,60.0,2.335,7164.784057090772,4781.600458200868,2.798623940617099
255,-29.3181160960182,135.40782429050742,25.0,58.833333333333336,57.0,61.0,0.9433333333333334,7183.462340099119,4791.859119166897,2.79821473523533
256,-29.36996268665437,135.60998204502906,28.0,54.0,54.0,58.0,2.3575,6803.906257738061,4469.7021496774905,2.8096932142811797
257,-29.36860894306789,135.60997397538495,109.16666666666667,54.0,52.0,60.0,1.7449999999999999,6739.2433873759,4436.56272617069,2.8159699249086456
258,-29.36743569840219,135.6099669821401,22.25,49.875,48.0,50.0,1.6099999999999999,6803.954212869452,4464.363011341884,2.80888904301181
259,-29.415779759131645,135.5968548616924,47.5,43.525,32.0,44.0,15.67,6790.671643028611,4432.879221069175,2.816641107859895
260,-29.415775368839586,135.59783411302018,70.6,28.9,26.0,33.0,1.298,6748.147555202784,4418.132295212228,2.814188792262782
261,-29.41576958117556,135.59912260127803,83.66666666666667,24.833333333333332,24.0,27.0,1.4333333333333333,6721.8813878603105,4399.807013828977,2.814035160320506
262,-29.45265852775044,135.60439202707877,82.42857142857143,41.0,36.0,46.0,1.3557142857142856,6722.101712174503,4374.6728656054765,2.816878728142485
263,-29.451932792022728,135.6052126720025,43.6,34.9,32.0,39.0,2.366,6744.865774575526,4388.397323721263,2.813734168590954
264,-29.451207051325067,135.60603330524782,41.285714285714285,38.92857142857143,33.0,42.0,1.2128571428571429,6754.4587034623255,4390.47432592597,2.814108989012756
265,-29.586320589387608,135.62545573122816,17.076923076923077,173.93800000000002,166.0,174.6,89.46100694444442,6825.447941978418,4309.109463673856,2.793780487804877
266,-29.223883508609948,135.49775721882338,7.944897959183674,49.0,20.0,98.0,413.62591059079205,7133.2717792320545,4944.153725802724,2.8847299463984726
267,-29.34332519956029,135.4360052080133,47.59166666666667,59.99166666666667,40.0,64.0,253.02722005767282,7075.523162547928,4738.62720903485,2.8477764647170556
268,-29.60773089569196,135.71084197493056,50.54216867469879,289.98192771084337,278.2,296.3,57.38846522845779,6680.317065553798,4151.4174287414935,2.8309679151990466
269,-29.300387939525237,135.5470674563613,17.713333333333335,30.0,16.0,38.0,279.9828581193651,6900.8803458861,4646.058540809703,2.8539957748984763
270,-29.71232606408825,135.4652355835303,42.873873873873876,188.99774774774775,156.8,190.1,5.0,7022.195830926532,4377.947935432319,2.8198629195895046
271,-29.704512921767698,135.5272253325571,153.72164948453607,170.99690721649486,144.7,267.0,1.128453608247422,6314.274167364245,4121.120535920338,3.1575773195876295
272,-29.719291097877306,135.58623536430719,1247.8141592920354,407.68893805309733,369.9,415.3,0.5967857142857145,6280.784536082473,4311.601030927835,2.8262268041237113
273,-29.72041916287168,135.58624192003293,639.0300751879699,338.1827067669173,319.1,340.45,1.2663498098859316,6396.973076923077,4373.844230769229,2.80623076923077
274,-29.71752673463336,135.58725899968675,204.7117117117117,240.84324324324325,239.2,241.4,12.036342592592591,6401.548837209301,4391.80465116279,2.8286744186046517
275,-29.651513308248358,135.61642521582382,221.03000000000003,339.885,338.8,347.0,135.12859826589585,7023.099715504984,5017.41180654338,3.213137980085351
276,-29.65032856376645,135.61889767070707,175.38,440.33875,436.87,443.32,146.12994727592258,7066.674912280705,5053.598596491225,3.220764912280703
277,-29.728431884548034,135.61108982742124,183.92831541218624,290.1820788530465,289.7,291.0,0.5877642276422764,6248.122691292873,3920.2477572559383,2.933245382585754
278,-29.57456263146349,135.50177037296356,7.424324324324327,226.12342342342342,211.0,271.6,1.4072000000000002,7088.676016042776,4496.263101604276,2.9642941176470585
279,-29.57505112777868,135.51560748571856,6.932758620689656,185.04617816091957,152.6,187.8,4.785743243243247,7663.255056179775,4979.200749063669,3.013194756554306
280,-29.57597321611641,135.48649707844532,11.953278688524591,245.64262295081963,239.6,251.0,0.9721076233183863,7012.875062972296,4440.227959697736,2.9553551637279587
281,-29.70211767341157,135.63914045477657,103.36985294117648,303.80716911764705,283.8,311.05,11.51282786885246,6729.828723404254,4148.596595744684,2.769766454352439
282,-29.548404633792877,135.43351773727682,9.707009345794393,218.75607476635514,208.9,273.2,5.967437185929646,7144.758854166656,4502.614322916673,2.9042265624999977
283,-29.718524364014268,135.66597059224222,67.48308457711444,236.34751243781093,199.5,276.2,0.8698709677419354,6484.596688741721,4003.2231788079457,2.7370794701986774
284,-29.72588176916821,135.66524011988471,116.02572115384613,444.47980769230765,202.0,507.0,8.071409214092139,6361.581626928468,3960.2326788218884,2.85299298737728
285,-29.736066676766878,135.6555943852261,93.19442508710806,309.96637630662025,303.4,318.5,1.1907905138339916,6728.071404958678,4160.488636363638,2.8184256198347097
286,-29.73604728683943,135.61628549518142,91.75031645569624,338.21471518987323,331.7,348.3,10.883096085409253,6878.249817518254,4279.17189781022,2.871485401459851
287,-29.76549201873991,135.63251476665744,807.101243781094,283.6988805970152,282.9,287.2,62.169271137026215,6940.600696378838,4443.315041782728,2.9575153203342657
288,-29.777572493609114,135.56976384300114,406.0808022922633,358.2970773638968,338.7,363.9,3.8230163934426242,7180.166666666667,4363.644444444445,2.7789999999999995
289,-29.7306122463374,135.64241705875077,154.78409090909088,293.5617897727272,274.5,318.0,1.1047133757961787,5756.721305841927,3615.1934707903783,2.8932439862542925
290,-29.74770961743934,135.6370762041259,463.3918149466192,239.61295373665476,233.5,242.6,6.742195121951222,7015.792237442922,4233.421004566206,2.7589178082191768
291,-29.74420185655395,135.6281765632633,412.2644951140065,328.80195439739407,317.0,334.0,19.649033457249075,7139.377009523816,4415.991904761907,2.890304761904761
292,-29.64373440655446,135.61399944212314,32.80833333333334,54.0,39.0,57.0,22.536284668472945,6668.47216461214,4208.740269496411,2.8246516746427526
293,-29.615476126504483,135.58269003506732,43.27016574585635,207.24447513812146,136.5,251.9,14.402740740740743,7256.694105691056,4679.483333333332,3.0247357723577246
294,-29.613501244199647,135.57195794592803,32.06043956043956,117.33846153846153,116.3,213.6,20.62846153846154,6442.462244897962,3958.680612244899,2.789704081632652
295,-29.62029203267649,135.5710150386935,177.9105788423154,281.119760479042,262.0,285.4,14.695495867768596,6685.535294117641,4104.228194726169,2.7262941176470594
296,-29.649107206416925,135.3275226577673,55.32045454545456,163.0530303030303,160.8,164.5,14.149651162790702,8050.2709090909075,5223.581707317073,2.923824242424244
297,-29.70291878645023,135.52297545120862,93.03699731903487,382.2888739946381,376.3,382.3,30.036224188790555,8209.616431924886,4437.5150234741795,3.033934272300469
298,-29.705527217157346,135.52318916576994,163.37419354838713,201.80129032258063,170.3,226.5,4.684049586776859,7807.449090909092,4356.021818181818,3.0145636363636372
299,-29.703697666249727,135.5278027355617,91.75391304347832,364.62836956521744,347.6,389.4,4.268099999999999,8018.673737373738,4909.753535353535,2.951888888888888
300,-29.7056532591292,135.4618208376221,91.64565826330534,316.4677871148459,308.7,319.2,1.6049689440993784,6686.371764705885,3084.7135294117656,2.812617647058822
301,-29.703316584845986,135.4529700453294,138.5977272727273,331.063474025974,299.5,335.8,1.1701119402985074,7597.114685314691,3844.8090909090906,2.799335664335664
302,-29.698358676917817,135.45857577506686,41.60098039215684,326.0982026143792,310.0,379.1,1.9875486381322953,7251.487022900764,3842.041221374047,2.8207633587786254
303,-29.711902111233105,135.45968771255738,122.22191358024696,332.3671296296297,328.2,364.5,4.393564013840829,7759.126811594203,4006.3376811594194,2.9575289855072446
304,-29.714266809210947,135.4597017007255,135.69361702127657,306.9986879432626,302.3,307.0,5.880450819672132,7914.776129032255,3996.4122580645176,2.7855096774193533
305,-29.700051318531198,135.46399718803994,48.80578512396694,270.46838842975205,253.1,274.6,1.7645320197044336,7591.067021276597,3909.239361702129,2.811021276595744
306,-29.773485517400626,135.934131420225,14.654838709677422,93.0,66.0,105.0,0.513984375,6154.622384037983,3712.851112462944,2.8442819344643357
307,-29.74290885304212,135.90612114880656,114.85040760869556,526.4183423913043,523.8,533.3,2.3958656716417943,4739.235648148147,2600.2138888888894,2.8825740740740717
308,-29.70908146546967,135.49002826492963,513.0102564102565,206.2025641025641,198.9,217.9,56.1351914893617,8199.948117154807,4064.44142259414,2.9972384937238505
309,-29.71313335355129,135.49008001117136,67.38965517241377,339.8804075235108,327.0,362.4,5.976619217081848,7885.474814814817,4069.3423703703684,2.865977777777777
310,-29.715981230420066,135.4903942379652,250.0442463533225,615.7889789303078,614.0,624.2,2.9913573883161497,7073.835603715169,3976.530650154798,2.7743126934984517
311,-29.708820082426595,135.4931320772165,252.0415300546448,384.11448087431717,348.5,420.8,71.7246483180428,8022.07272727273,4712.55471590909,2.991414772727275
312,-29.70805486637413,135.4877071866796,184.51414790996785,338.2212218649517,305.8,349.0,26.855687732342016,7478.4732876712305,4156.736301369863,2.892520547945206
313,-29.711243139688435,135.49004537814957,174.39379474940336,443.7813842482102,397.7,461.5,10.39608355091385,7841.990454545457,4304.244090909092,2.799550000000003
314,-29.70638691713561,135.8482118019892,627.5040998217463,505.3698217468804,467.7,552.5,83.89834763948501,5299.521111111109,3226.396296296295,3.0371592592592576
315,-29.70322921390377,135.84821617415972,56.50342679127732,547.4246105919007,522.7,549.6,0.588872180451128,2404.8485714285694,1271.0834285714286,2.735651428571428
316,-29.70790707598451,135.85087348262505,608.7468253968259,424.65654761904767,411.3,432.1,7.741780821917806,5446.9754098360645,2949.708743169398,2.9098032786885253
317,-29.705270453969355,135.8440656281487,436.74059753954293,539.2920035149388,525.4,546.8,24.86359649122808,5832.428078817735,3264.1162561576384,2.925192118226601
318,-29.705004369860788,135.85058861507116,129.81271393643038,431.51845965770167,430.6,445.4,7.10570934256055,4981.349166666667,2649.1066666666666,2.7481500000000003
319,-29.744442439207763,135.64263504330071,95.83602693602688,327.6269360269359,315.3,330.7,6.195697674418604,6842.630769230769,3566.188111888111,2.7869580419580404
320,-29.773862725283827,136.04163468278102,48.171646341463415,559.9206097560975,557.8,561.4,43.63560747663554,8072.519093078759,5384.088711217191,2.994770883054893
321,-29.782605790293,136.04844791292783,61.751025641025635,465.0180512820513,459.3,473.0,10.835156794425096,8562.515400372436,5360.975650557616,3.006055762081786
322,-29.740640862136267,135.62884119001666,372.8635658914728,268.63825581395355,254.5,274.6,11.891333333333336,7079.42054761905,4235.5035714285705,2.891678571428575
323,-29.739869849035987,135.6260043775624,162.21135265700477,417.68775362318866,362.5,426.0,2.8789572192513364,7994.723333333332,4198.7884057971005,2.9339101449275375
324,-29.743860275663014,135.63135226538137,323.7466992665034,415.84136919315415,379.0,417.9,10.753510638297874,7777.663211678836,3714.7782481751806,2.871573722627738
325,-29.740048162021715,135.63296701251855,655.4342519685033,271.96771653543294,263.65,278.4,9.316108597285062,7898.968856447693,3897.617518248171,2.8792189781021875
326,-29.740048162021715,135.63296701251855,562.7565217391304,434.69465838509313,415.9,444.5,7.454503105590062,7815.304405940589,3951.408910891091,2.9350660066006578
327,-29.74029939077581,135.63555630268723,761.1964556962021,405.34227848101284,390.0,418.0,20.69887052341598,7691.321428571437,3933.3099702380955,2.894540178571429
328,-29.745545650215174,135.6342308082582,224.71989924433277,410.85642317380353,403.4,413.4,5.647765363128489,7647.629406392692,3872.5703196347013,2.8809726027397238
329,-29.744316622160106,135.6375592362488,412.3860369609857,498.539158110883,483.2,545.1,3.5201995565410193,7567.150643776825,3987.5339055794,2.8173562231759655
330,-29.762037056138936,135.63631038018764,443.8066037735847,449.6509433962264,440.7,461.0,4.160384068278808,6951.00807212205,4504.343213296398,2.711558171745154
331,-29.713820556101805,135.52329344947327,101.83258064516129,349.03935483870964,345.7,349.7,9.089804687500001,7286.74166666667,4055.769444444444,2.7356041666666675
332,-29.716646924100623,135.5215856666362,73.38717948717948,318.0764102564103,312.1,332.1,0.8464102564102564,7145.141666666664,3354.8468749999997,2.7394374999999997
333,-29.53770948198409,135.37690409024898,53.658730158730165,169.61992063492065,146.4,171.7,92.8831034482758,8293.445175438595,5357.502631578941,2.8888815789473674
334,-29.779382940147773,135.92485669150767,16.125396825396823,261.6780423280423,159.0,294.5,1.01875,6022.350267379679,3417.0069518716555,3.080090909090907
335,-29.779916271804773,135.9228554113945,6.851966292134829,553.9599719101122,505.3,672.0,1.733390928725702,3374.4261235955055,1894.6845505617976,3.348640449438201
336,-29.731459249212346,135.63808476899894,146.00239043824706,405.292828685259,399.5,408.6,2.795160000000001,7184.924516129033,3507.569032258065,2.839812903225807
337,-29.733975625416107,135.63704978792478,80.83013245033113,318.8668874172186,317.1,321.0,15.525303030303029,6648.207333333332,3701.858666666667,2.8262333333333327
338,-29.736423942425137,135.6359894573441,502.9741602067186,408.0984496124032,392.5,444.5,83.67612535612534,7698.320903954803,4132.949717514125,2.9234180790960447
339,-29.731734363605355,135.6230704982677,58.46496350364962,317.0591240875913,308.5,341.0,1.5950000000000006,7092.202064220188,3440.7292906178495,2.782091533180777
340,-29.74911362763282,135.6269857222192,733.104281345565,410.3684097859326,404.7,421.4,5.24418831168831,7338.719944979375,4987.025309491061,2.7699160935350746
341,-29.65177840759845,135.61571342900905,267.49643493761147,356.20460784313724,355.1,388.3,166.56691382765527,7697.000398406375,4989.414541832666,3.046655378486053
342,-29.638655026116552,135.60838814897122,310.3768224299067,557.2734579439252,556.5,558.2,32.17868644067798,8044.030479452052,3992.579794520546,2.810284246575342
343,-29.64242697465003,135.61577352253963,30.76503496503498,194.92237762237764,156.0,195.0,0.3404225352112676,6035.132142857142,2868.667857142857,2.700785714285715
344,-29.63713966106023,135.61017657112586,567.2739583333331,428.0195312499998,388.5,450.0,23.88541806020068,7410.573469387754,3940.370068027212,2.8740272108843525
345,-29.634817391724358,135.60207913463978,205.75917808219182,370.1560273972603,351.0,381.0,41.01425149700602,7348.407619047614,3972.139523809521,2.80208095238095
346,-29.70671673019918,135.38459288430806,66.58941605839408,409.2233576642334,408.5,423.8,4.906526946107785,6517.077019748654,4294.8375899280545,2.7130000000000005
347,-29.70808747987492,135.3845643331356,124.08897243107775,333.18847117794473,331.0,341.6,13.590619195046433,6822.748615384617,4411.751692307687,2.740858461538461
348,-29.592083738711754,135.52094326319937,38.41142857142856,172.63942857142857,120.8,278.0,3.7753773584905677,8273.993229166668,5411.851041666666,3.001369791666667
349,-29.69178968611557,135.48299051069398,39.26802325581394,214.94215116279076,189.0,234.5,111.26993333333334,7784.857321428567,5062.445821428571,2.942575
350,-29.690536035907563,135.39648326166756,61.64707379134856,320.2673027989821,320.0,345.9,11.92841498559078,6099.461797752809,3606.1348314606735,2.9989213483146067
351,-29.68821008992877,135.39666926528207,113.7903409090909,310.8585227272728,308.6,311.9,25.08421052631577,6595.340983606556,3898.068852459017,2.9801803278688532
352,-29.686705029698373,135.4020259477968,40.83341404358351,383.61924939467303,362.8,392.2,17.539073569482277,6940.8275862069,4138.334482758621,3.008821839080461
353,-29.68710458102782,135.3799456907221,106.54889589905368,294.2279179810725,292.2,299.3,28.132365591397843,7699.191608391611,5212.38881118881,3.0041468531468523
354,-29.58431087674119,135.6020780984112,36.47740259740258,345.0612987012985,341.4,354.0,8.212493506493509,5827.663684210528,3207.6147368421043,2.6536578947368423
355,-29.577504860979662,135.57076273276596,39.70229885057471,328.44000000000005,322.2,338.1,13.813950000000004,6526.260962566844,3816.0352941176484,2.7532352941176486
356,-29.581863982545013,135.56963077001421,69.24931818181814,327.2485227272725,322.9,328.8,7.504189526184538,6280.287046632125,3520.52694300518,2.6863108808290144
357,-29.5870366555702,135.63808942942836,15.011138014527855,395.09636803874076,383.4,401.4,86.1403234501347,7410.695220588238,4045.5055147058815,2.794639705882354
358,-29.373942451058394,135.53192933102721,83.47464788732395,283.4272887323945,279.4,301.5,5.889182879377426,7538.189261744968,4930.65234899329,2.717979865771813
359,-29.37966286965075,135.5336091417092,63.605439330543945,255.6679916317992,233.0,264.3,0.1665625,7584.315789473683,4914.07067669173,2.6580526315789474
360,-29.71472092619243,135.46917439966558,298.26837060702866,335.93051118210866,326.1,349.5,15.66174904942966,8121.083098591542,5400.918309859154,2.8571056338028176
361,-29.705817033082905,135.4372614731563,27.21818181818182,210.3150717703349,164.8,252.4,59.37538011695908,7708.893939393941,5263.665151515152,3.08151515151515
362,-29.70157778357435,135.44858848473416,100.64433962264152,336.9638364779874,334.8,346.6,5.998214285714284,8017.418666666667,5297.252666666667,2.803513333333334
363,-29.701710962989694,135.42219667469507,42.67147766323025,319.638762886598,313.0,326.2,1.9662139917695478,8138.538260869565,5410.666086956521,2.852321739130436
364,-29.70438450111666,135.42220382489072,36.017701863354034,354.63844720496894,348.0,360.2,4.357408759124084,7783.185156249999,5088.153906249999,2.7324453125000003
365,-29.718807752337014,135.4252229073864,14.086557377049179,344.7052459016394,297.0,394.5,0.09524528301886781,7894.449074074074,5096.411111111112,2.639249999999999
366,-29.706997340548874,135.42221262465048,35.912580645161285,335.1503225806451,257.0,337.7,0.8662313432835822,7738.402173913042,5042.110144927536,2.7062246376811605
367,-29.707218238646185,135.48989986719434,200.3110817941952,408.8559366754616,395.0,421.1,59.601394658753705,7611.093157894741,4157.630000000002,2.890421052631576
368,-29.718702715598575,135.4916248010494,88.16531250000006,348.038125,319.5,371.4,0.9062500000000001,6983.785380116957,4024.588888888886,2.745
369,-29.709244100022122,135.48898629004222,139.57626112759644,339.19451038575687,333.3,357.7,4.572525252525255,7625.614465408803,3780.7377358490576,2.765106918238996
370,-29.711476906939826,135.48227573469168,39.93649789029535,340.62700421940934,334.6,349.7,5.428223234624146,5920.296685082874,3560.646408839779,2.978359116022102
371,-29.715781614111357,135.48813883304442,192.42193158953737,428.8077867203218,428.4,434.3,1.2238802660753891,7171.110945273631,4704.760845771145,2.772751243781095
372,-29.72579444063097,135.47930409236454,6.90125313283208,410.77017543859654,389.8,466.5,0.7135446685878969,7021.810828025478,4512.849681528661,2.5792547770700636
373,-29.71568548689762,135.49566589616626,35.24849624060149,305.2458646616541,267.8,345.05,4.24986175115207,7749.696116504857,5072.331067961164,2.729310679611651
374,-29.714518172451683,135.48490179611647,533.7056022408965,374.9806722689075,370.7,375.0,3.7525867507886432,7809.344186046516,5160.342441860467,2.7997965116279064
375,-29.71640087415668,135.4849007330617,122.66105919003114,331.22476635514016,328.4,356.3,1.466868327402135,7816.578676470588,5113.9338235294135,2.7381250000000006
376,-29.71589706602132,135.48177230189864,171.23114285714277,374.83200000000005,371.1,395.2,6.6709294871794915,7997.916083916086,5287.109790209788,2.810076923076923
377,-29.711757340838776,135.49700672639716,98.21680216802166,392.26734417344164,389.9,395.7,1.7453495440729485,7761.702976190478,5082.629166666667,2.7438214285714295
378,-29.71923753710401,135.4949575405914,32.108620689655154,315.58827586206894,295.9,352.0,0.67016,7579.58205128205,4931.72222222222,2.6798290598290606
379,-29.713337826575284,135.50263890843323,125.89574468085104,331.6743161094226,328.7,333.1,1.9473895582329335,7859.514583333327,5151.343055555555,2.750770833333335
380,-29.706319186196154,135.8392102197935,301.33922518159807,403.95072639225185,402.8,408.5,5.2429032258064545,4899.56884057971,2810.6202898550728,2.872289855072463
381,-29.71764907795184,135.85706232975085,16.929373650107998,312.2109071274298,275.4,367.4,0.08938242280285055,3941.540735294118,2465.304411764707,2.795544117647059
382,-29.70391678417296,135.84574784986367,85.7550588235295,441.9488235294119,436.6,448.5,4.299363057324838,5934.527737226278,2963.437226277373,2.6687810218978103
